GivenName	Surname	Birthday	encoded_vector	uid
Mary	Burdette	3/10/1950	00000000000000000000001000000000000000000000000000000100000000000000000000000001000000000000000000000001110010000000000000000001010001000000000000011000000000000000000100000010000001000000000000000000000000000000000000010100000000000100000000000000010000000001000000000100000000100000010000000000000000000000000000000000000000000000010000000000000100000001001000000000000000000000000000000000000000000000000100000000000000000101100000000100000000000000000000000010000000000000000000100100000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000001011000000000000000000000100000000001000100000000100000100000000000100000000000000000000000010100000001000000000000010000000000000000000000001000000000000000000000000000100000000000000100000001000000000100000000100000000000010000000000000000000000000000000000000000000010000000000000000000010000000000000000010100000000000000000011000000101000000000000000100000000000000000000100000000000010000000000100010000000100000000000000000000100000000000000000010000000000000010000000000000100000000000000000000000010000000011000100000000000000100000000000000000000100000000000000100000000000000000001000000010000000000000000000000000000010000000000001000000001000000001000000000000000000010000000000010000000010000000000000000000000000100010010000000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	75163
Jennifer	Class	3/6/1985	00100000000000100000000000000000000000000100001000000000000000000000000000000000000000000000000000000000010011000000000000000001000000000000000000001000001001100000000000001000000000000000000000000000100000000000000000001100000000010100000000000000010000000100010100100000000000000100000000000110000000000000000000000000000010000000000000000000000000000000001000100000000000001000000000000000000000000000000001000000000000000001000000000000000100000000000000000010010000000100000000100100000000000000000000000000000000000000000000100000000100011000000100000000000000000000000000000100000000001000000001000000000000000000000000000100000010000000000000000000000000000000101000000100000000000000000001000000000000000000000000000000000000000010000000000000010000000000001000000000000000000000000100000000000000000000000000000001000000000000010000000000000101000001000000000001001000010010000010100000000000000000000000000000000001000000000000000000000000000110000000000000000010000000000000000000000000000000000000000000000000000001000010000001010000000000000000000100000000000010000011000010000000000010000000000000000000100000000000000100000000000000000010010000000000000010010000010000000010010000000010000000000000000000010000001000000000000000000000000000000000000000000000000000010000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	91001
Wendy	Prim	8/1/1955	00000000000000001000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000010000000010000000001000000100000000000001000010000000000000000000010000000000000010000000000000001000000000000000000000000000000000000000000010000000001000100000000000000001000000000000010000010000000000010000000000000000000100000000000000000000000100000100010000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000010000000000000101100000000000000000000000000000000000000000000000000000000000000100100001000000000000000100000001000000010010000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000001100000000100000000000000000000000001000100000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000110000000000100000000000000000000000000000000000000000000000010001000000000000000001000100000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000010000000000010000000010010000000000000101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000100000010000000100000000000010010000010000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000010010001000000000000000000000100000000110000000000000000000000000000000000000000000000000100000000000000010000100010000000000000000000000100010100000000000000000000000000000000000000000010000100000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000101010010000001001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	82288
Heidi	Vazquez	10/6/1978	00000000100000100000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000010000000000000010001000001100000000000001000001000101000001000000000000000100000000000010000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000001001000000000000000010000000000010000000000000010000110000011000001000000000000000000000000000000000000000000000000100000000000100100001110100000000000000000000000000000000000000000000000000100100000000000010000000000000000000000000000000010100100000000000101000000000000000000001000000001100000100000000000010000000000000000000000000011000000000000000001000000000000000000000001010000000000000000000000000000000000100000000000001000000000000010000100000000000010000100000000000000000000000000000000100000000000010101000000000000101000000000000000000000001000000000000000100000000000000000010000010000000000100000000000000000100000000000000100000000000000000010010000000000000000000000000000000000000000000000000000000000000000000101001000010000000000000010000001000000000000000010000000000000010000000001000000000000000011100000000000000000000000000000000000000010000010000000001000000100100000010000000001000000000010010000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000	18186
Jean	Burkes	1/15/1942	00000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000000010000000000000000000001010000010100000000001000010000000010000000000000000010000000000000000000000000000000010000000000000000000000000000000000010010000000000000100000000000100100000000000000000000000000000101000000000000000000100000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000001001000000100100000000000000000000000000000000000000000100100000000000000000000100100000000000100000000000000000000000000000000000000000000000000000000100000000110000000000010000000000000000000000000000000000000000000010000000000010000000000100010100000000000000000000100000000000000000000000001000000000000000010000000000000100000000000000100000001000010100000000100000000000000000000000000000000000000100000000000000000000101000000000000000000000000000000000010000000000100000000000100000000000000000000000000000000100000000000000000000000000000000010000000010000000000000000000000010100000000010000000010000000000000000000000000000000000000000011000000000010000000010000000000000000000000000000000000000100000000110000000100000000000000000010000000010000000000000000100010000010010000000000000000000001000000000000000000000000000000000001000110000000010000000000000000000000100000000000000000000000000000000000000000100000010000000000000000000000010000000000001000000000000000100000100010000000000000000100100000001100000000000000000000100000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	18433
Elizabeth	Atchley	2/8/1948	00000010000000001000000100011000000000000000000000000000001000000000000000000000000000000000100000000000010000000000000000000011110000000000000000001000000000000000000000000000000001011000100000000000000010000000000000000010000000010011000000000000010000000000000000000000000000101000010000000000000010000000000000000000000000010000000000000000000000000000000001000000000011010000000000000000000000000000000000000000000000000001000000010000010000000001000100000100000000000000000000100100000000000001000000010000000100000000000000000000001001000000000010000000000000000000100000010000000000000000000010000100100000000000000000000000000000000000000000000000101000010000000001100000010011000000000000010000100000000000000000000100000000000000000010000100100000000000000000000001000000000000001101000000000000000010100000000010000000100000000000000000000001000100000000000000000000001000100010000010000100000000000000000000000000001000000000000000000000000000000000000000010000000000000011010001000000000000000000000000000000000010000010000010000000000000000000010000000000000010000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	29893
Jeanette	Thomas	8/29/1988	00000000000000011000001000000010000000000100001000000000000000000000000000000101000000000000000000000001110000000001000000000001000000000000000000001000000000000010000000000000000001000001000000000001000000000000000000000010000000000101000000000010010010000000000000100100000000001100010000000010000000000010000001000000000000000000010000000000011000000000000010000000000000001000000000000000000000000000000000000000000000000101000000000000000000000000000000000000010000000001000000100100000000000000000000100000000000000000000000000000000100000000000000000000000000000000100000000001000001000100000000000100000000101000000010000000000000000000000000000000010000000000100011100000000000000000100100000000000000000000000000000100000000000000001000000100000010000000010000000001000000000000000100000000000000000000000000000000000000100000000000000000000101000001100000000000000000000000000110000000000100000000001000000001000000000000000000100000000000000000000000000000010000000000000010010001100000000000000000000000000000010000000010000001000010100000000000000000000000000010000001000010000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	95203
Margaret	Chase	11/26/1957	01000000000000000000001000010010000000000100000000000000000000000000000000000000000000000000000000001000101000000000000000000011000000000000000000001001011010000000000000000010000001000000000000000000000000000000000000010000000000000001000000100000010000000001000000000000000000000100010000000000000000000010000000000000011000010000110000000000100100000000001000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000010001000000000000000000000000100100000000001000000000000001000000000010001000000000100101000000000000000100000000000000000000000000000010000000000000000100000000101000100000100000000100000000100000000000000000000000001000000000000000000000000010000000000000100000000000000000001000000000001000000110100000000000000000000000000000001000000101000000000000000000000000000000000000000000000000000000000000000001000000010000000000010010100010000000000000000000011000001000000000000000000000000000000000000000000000001000110000000010100000000000100000000000001000000000000000000001000010000000000100000000100000000000000000000000000001000010100000010000000000000000000100000000000000001000000000100000000000000100000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	79367
Steven	Holyfield	3/21/1948	00100000000000010000000110000010000000000000010000000001000000010000000000000000000000000000100000000001000010100000000000000001000000000000000000001000010000000000000000000101000001000000000010000000000000000000000000000100000000010100000000000010010000001000000000100000000000100000000000000000000001000010100000001000000000000000100000000000000000000010000000100000000000010000000000000000000000001000000000000000000000000001000001000000000000000001000100000010000000000000000000101100000100001000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000110000000000010000000000000100000000000000110000000000000000000000000000000000000000010100000010001000011000001000000000000000000000000000000000000000000001100000000100010000000000000000001100000000000001100010000000000000010000000000010001000000000000000000000000000000000000000001000100100000000000010100000000000000000000000000001000000000000000000100010000000000000000000000000000100000000000000000000000000000000010000001000000000000000000010000001000000010100000000011100000000000000000001000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	83270
Christopher	Goodwin	12/22/1958	00000000000000000000100000000010000000000011000000000000000000000000000000000000000000000000010000000000000000000000001001001011100000000100000000001010000000011100000000001010000001000000000100000010000000000000000000000000010000000001000000000100010000000001000000000000000000000000000000000000000010000010100000000001000000010000000000000000000000000010000100000000000100000000000000000000000000000000000001010000010000100011000000010000000000000001000010010000000000010000000000101100001000000100000000000000000001100000000000000000000111010000010000000000000000000000000000000000000000000000000000000010000000100000100000010000000000000000000000000000100010000000000000010000000001011001000010000000000100000010000010000000000000000000001000000000011000000000000000001001000000000000000100000100000001000000000010000000000000110010000000010000000000000000100000000000101000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	77247
Juan	Kim	8/15/1938	00000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000100000000001000000001000010000000010000000010010000010000000000000000000000000000000000000000000000000000000000010010000000000100000000000000001100000000000000000000000001000000000000010000010000000000000000000000001000100000000000000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000001000000000000000000100100000000000000010000100000000000010000000000000000000000000000000000001000000000000000100000101000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000100000000000000000000000000000010000000000000100001000000000000000000000001000000000010000000000100000000000100000000000100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000010010000000010000000010000000000000000001010000000000011000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100010000000001000000100000000010000000000000000000000000000000000000000000010000000000000000000010000000010000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000001000001000000000000000100000000010000000000000000000000000000000000000000000000000100001000000000011000100000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000100000010100001000000000100000000000000000000000000000000000000001000001000000000000001000000000000000000000000000000000000001000000000000000000000000000000010001000000000000000010000000000000000000000011000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2103
Lauren	Hinson	3/11/1990	00000000000001000000000001000000000000000000000000010000000000000000000000000000000000000001000000001000000010000000000001000001010000000000000000001000010010100000100000000000000000000000000000000000000100000000000010000100000000000000000000000000010000000000010000000000000000000000000000000000001100000000000000000000010000000000100000000000100000100000000000101000000000000000000000000000000000000000000000010000000000000001000000000100000100000001000100000011000000000000000000100100000000000000000000000101000000000000000000000000100000000000000100000000000000000000000000000000100010000001000000000000000000000001100000000100000010000000000000000000000000000000000000010000000000000000000001000000000000110000000001001000000000000010000000000000100000000000000000010000000000001000000100000010000000000000000010000000000000000000000000000000000000000100000000000000000010000000000010100000000010000000000000000000000000100000000000000000000000000000000010000000000000000010000000000000100000000100100000000100000010000000000010000000000000000000000000000100000000000000000000000110000000010010000000000000000000100000000000001000000000000000000000000000000000000000000000010000000000000000000000000000011000000000001000000001000000000000000000000000000000000000000000000000010000000000000000000010000101000000000000100001000001000000000000000000000000000010000000000100010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	75995
Domingo	Rael	6/11/1956	00000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000100000000000000100001001001000100000000000000001000011010000000000000000010000000000001000000010000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000010000000000100010000000001000010000001000000001000000010000100000000000000000000000000000000000000000000001000001010000000000000001000000000000000000000001000000100100000000000000100000000001000001100000000000000000000000000000000000000000000000000000010000000000000010000000000010000100000000000001100000000000000000000000000000000000000000000000001000010000000000000000000010000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000001110100000000000010000000010000000000000000000000000000000000000000000100000000100000000000010000110000000000000000000000000000000010000000000100000000000000000000010000000000000000000000010000000000000000000000000000000000100000000000001000010000000000000100000000000010000000000000010000001000110000000010000000000000000000100000000000000010000000000000000001000000010000000000000000000000000000010010001000000000000110000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000000000010000000000100000000000000000000000000000000000000010010000000100010000000000000000000000000000100100000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	64079
Ellen	Williams	3/16/1949	00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000010000001000000000111010000000000000000001100001000000100000000000000001000010000000000000001000000000000000000000100000000000000000010000000010000000000000000000000000001100000010000000000000000000000000000000000000000000000000000000000000000000010001000100000000000010000100000000000000000001100010000000000000100000001000000000000000000000000000000000110100000000000000000100100000000000000001000010100000000000000000000000000001000000000010100000000000000000000000000000000000000010000000010000000000000000000000000000100000000000000000000000000100000000000001000100000000000000000000001000000000001000000000011000000000000000000000000000000100001000000000000000001000000000000001100000000000000000000000000000000000000000000000001000000000000000100000000000000001000000010000010100000000001000000000100000000000000010010000000000000000000000000000000000000000000000000000000000000010010000000000000010000010000000001000010000010000000000000000000010101000000000000000000000011010000000010000000000000000000000000000000000000000000010000000000000000000000000000000000010000110010000000000000000000000000000000000000000000000000100001000000000000000100000001000100000000010000000000000000100000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	57361
Miguel	Dolby	9/6/1985	00000000000000100000000000000000000000010000001000000001000000000000000000000000000000000000100010000101000000000010000000100001000000000000000000001000001010000000001000000000000000000000000000000000000000000000000000001000000000000100000000000000010000000000000000100000000000000001000000000010000100000000000000000000100011000000000010000000000000000000001000000000000000011000000000000000000000000000000000000000000000000001000101000000000000000000000000000000010000000001000000100100000000000000000000000000000000100000000000000000100000001000000000000000000000000000000000001100000001000100000010000000000000000000000000001000000000000000000000000000100000000000001000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001100000000000000000000000000000001000000000000010000000100000001000000100100100100000100000010000010000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000000010000000000001000000000000000000000000000001000010000001000000000000100000010000000000000000000001000110000000000000000000000000001000010000000000000000000100000000000000010000000000000000000000000000000010000010001010100000010000000000000000000000000000000000010000000000000000000000000010000000010000000000000000000000000001010000000000001000000000000000000000000000000000000000000000000000010010000000000100000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000	58338
Chris	Kinney	3/7/1985	00000000001000000000000000000000000000000001001000000000001000000000000000000000000000000000000100000000000000000000001001000011000000000000000000001000000001000000000000010000000000000000000000000001000000000000000000001100010000000100000000000000010000000000000100000100000000000100000000000000000010000000000000100000000000010000000000000000000000000000000000000000000001001000000000000000001000000000000000000000010000000001000000000000000000000001000000010011010000000000000000101100000000000000000000001000000000000000000000000000000101001000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000010000010000000010000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000100000100000000000000000010000000000000000000010000000000000001000000000000000101000001001000100010100000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000100100000000000100000010000001010000000000000000000100000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000110100000000000000000000010000000000010000000010000010000000100000000000000000000000000000000000000000100000000000000001010000010000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000100010000000000000001000000000000100000001111000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	12206
Kristina	Hawkins	5/25/1942	01000000000000000000000001000010000000000001001011000000000000000000000100000000000000000000000000000000000000000000001001000001000000000100000000001000000000000001000000010000000001000000000000010000000000000000010000000000000000000000000000001000010000000000000000000000000000100100000000000000000010000010100000000000001000000010000000100000000000000001000001000000000001000000000000000000001000000000000000010000000100000001000000000000000000000001000000010001000000000000000000111100000000000000000000000000000000000100001000100000000000000000000100000000000000000000000100000000000100000000000000000000000000100100000000000000000000000000000000000010001010000000000000110000000001000000000000000000000000000000000000001000000000000000001000000001000000000000000000000001000010000100000101000100000000000010000010000000000000001000001000000000000001000000000000000000100001001000000010000000000000010000000000000000000000000000000000010000000000000000000010000000000000000000000100000000000000000000001000100100000000000000000110010000010000000100000000000000000000000000000000000010000010010000000001000000000000000000000000000100000000110000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000	47767
