GivenName	Surname	Birthday	encoded_vector	uid
David	Durocher	3/9/1942	0001010000000010001001010001011110001010101000001111010010011000110101110100011001101001001011000001000010100000101101110001111111010100000100010011001000011011011001010100011100100001000110110111000010011101100000111001111110010001100100010110100000101010001001001001000001011011000010101011110110110111010000000010100001110001010110110111111010110010011110001010010010100010000100001100001011100000100011000011110010001011011110101110010011110000100001010110100110011111110010001100000101011100100001001100110101101000010111001111011110010010100111111100101111110110011111011100011011111001011011010111010110011100010010111011010101000010111001010001101011000100110001110011010000000110101100001011010011010010011100110001101100000011110001100110101000100100110011000101010001110000000001100111000011100001001001110000010011010011100000011101101011110000111100000010001001111011101111001000100110010110000010111010010010110011010010111001001011111010110111011011011000011001101000011000111001101001000101100010011111111101	1579
John	Murdoch	11/24/1953	1000011100110000000111001100010100000111101000110010101000010001000001000111010101010010000001010001101011001110011110001111100110111100101101100000101111011101101010100100111011111001011100000000010001001110010011010101100110000100111010101110110100011011100100000101011101010000101100011000000110010010000100010010110000111001011001110101000101110000110010100011000011110001111011110000001101011001111001011010000011111010110010000001111001010000100001111100011001001101010111100011111001001001001110000001011010011111010001110111011011110000100101110110101001010000010010011110011110001101001101111100111100001111101100001101001001101011011011110010000001110110001111111111111101100010000001100100011011111100110011111000001111000100101110000101000000010000010010110100001110110001000110111100111010000001011111100011001111010100011111011101100100001000010011011001110001111110010100101010000100111000000110101100110101110101001101001100100110101110011011111110000000011010101011101101011111101100011100101100010100001001	96375
Barbara	Franqui	10/8/1993	0010100111101111111010110011000111001000101111101001011001110001011101010110011000110001100011110001000100110110010110111001110111100001000100101100010000001011010010101101100100000101011011110010101101000010000101001001000100110010101110001111000111110011001011101001110011000100111000110100000001000010101101100011010000011000101110010001001100111011110001101101110101101110001000110001111001101110111000000001100100001000100100000010100000011110100111100100111000011001001111001011101100111110111011110111001111001110001000010010010000010100100110100101110000101110110100001000010100011110110001100000110100100110001001001101010001111000001111011010110011010010011000010110011010000001011100111001000110000010010110110011101110010110100000110110010101110011010110101100110101001101101000101100101100110111011111010010010010011011000001010100101100110000110111110100001100011111000100001100101010011001101001011010110001000110111111111111000011010010101100000001100000100000001101111101010111101100010100010111001011110000	3591
Augustus	Broyles	8/14/1987	0011011100011000111100100111001000010111001011000000001000010100111010100101010110000001000001101010101001010100000001101101111100110001010110000111000011010101111010111110111110111001010100000010110100110111110100101010001100101010111001010101000110010011010011110011010111010100110011111010101000101010101100001110010110010110010001010111100101100010111110010100111110011111101101111011001010101100010011110101000011010101011100101001101101100010011010000001111011010000000110111111000111000000100000110010000110000011101100000111101001101010110100100101010001110110101001110010101010101101101001101111001000000011011011101001011111010101011000100010000110111001110000111010101001110010111101011101111000110100001110111111100110001000001110101111000101010110110101111110111100100011001110011000111101111101110100010101001111001111111001010010000110111000010000010101011010101100101100001001001111001011101110110110110010011111001100001011100110100110111110110010000101001100101110000101101110100100011111000101010000001000	72445
Victor	Lipp	2/16/1989	0010101010011100010000011001100000001100100100111010010100001010000001000001111111100010010000010100111000010001110110110000110010011101111100110110100000000010111110001110010111000011010100101111101101111011001000000001011110100101011111110001001101000101111011001100101100101111100111100011010110011100110010110111101010010001111111110000101110000001101010110110000001111110011100101110100011000000101011010001011000110101101000011001010010010010010111001000010001110110100000110100101001100110100011001001101111111110000001111011011000100010100011111011010100100010000001011011001110010001010100100011111111110101001001001011011100001010001000001101111100111001010100100011110000101000011011010000111101001011010110001101011010000111101110010001100100000011001001100110011111000111101011000011101010011000101011100011010111001110101000010100111110111010000001001101110100101000001011011001011000101000101000111100110110111000010000010011000001100100111000111111011011001011101100000111001011000101000110101111101001000110	1994
Charles	Draper	10/13/1995	0011010100011011111010111110101001110010101000011111101011010100111011100011111000101111100110000110110111110100101100000111101111100011110001100011101010010001001001100011000101111110000010101001111001001010110101001000100010110111000110100010000111110100101101000100111000011010101010010110100000001011011010011011101100001110111110001000001000010000001100010010010010010111110010000010010101110111100110010110001101110100111111100101110110000001010110100100011011110001100010110001011100011000101101001011001001001111010011010010100011000100000010110001101000111111110111011111100001010111000011111101010011000100101100111000111100010000111101000010011100110011110000110100110000010110010011110000010011101100111110110100100000001000101000100101100000011101101100011000001000110111110010011100011100110000101110110001011101111110101010011000000100101110001001111110100001100010010010011111110011000110001101110001101110111011110000110001000010111011100100110110100011110111101100100011110100101110010011011101010000101010	83994
Ruth	Carney	8/2/1943	1100110011000111010101111100011111110011110011011110000101101101000110010100010010111001101001000000111010000001011111100000111100111010001111011000100110011110011101011001100000110010111101100111001010111010010100000001101110101110000110001011100001100101110100101001101111000100101000010000011111101111010000010100110011000111110010001001101001110101110000110110011001100100101001010101100100110010101101111110100001011000110111000011010111010010000001111101010001001010011101001010110001111001101000111010001010001011001010100000110001011100101010010001000110001010000011111111010100011001011101011010110010111000000010011100111111110111011001101101110011101110101010101111000000011010100001101100101000111011010100100000101000110000001110010111100000010010101011001110001000100100011001011101010010100010000011010011101101110101001111111011011011000101010001101000100011110011000101110000110010111011000111111110000001010110101000000110111000010110011000000101011111100100110010110011110101001101011111001101101101101100	90808
Robert	Lowe	3/31/1998	0100000100000000101011101011011001010011001110111001101011101011010110010010100000100101110010101110001110110110011100001101101110110000000000101010000111001100101000111111101110000010101111110000011111010010011010100110001011011100000111010010001011111011101010001101110101101010000010111110111000100000001100110011000000010101011010001101000000101010100010000111101100111010011011011001010110100011111010101010001001000100101101100011101110011001000001011100010000001010110110101000101111000001101000111011101110100101011101001100010010011110110101010111110000110100100111110000101100100111101111010101011101100101010001011010001101100010011011001011111100011010010001010111000100111111000111111100101110001101001010110000101100011010000101001100010010001110111011110001100010100100101011110110000101001100110001010110100001111001001001011101001010011100010101100001100011000101101100111101011010110001011001100100101101100000011101100110001011010011011101001110011000001100010111000110010011001101110011111111000110111110	58241
John	Wade	10/16/1958	0001100011100000001101110011100101111100001010110011000101010011101111000010011101110111011011001010101110011110011010111101000111011001001001011000001101001110100001001101000010110000110010101101110001000101100001010000110001111110010001110100001000000010101100101000101001001000111101111111010000110011001100110101100101001010011110111111011110000011011000010000110110001111011101010111001110100111001100001000100000000111011011010000101110111101111110110001000110010001000001011001110010110111100110111101111110101010011111001011110011111011111111000000011000100110100110000101110101001100001011000101011011000111100111101011100000100001001110001101011001000011010000000000110011001011001000010110110001010010010110100010011000001010101000110110101001110000100100101101001010110000011010001111110010110011001111011000100101001100011111011000100010111100111100000110110110101111001101000110010100101000010010101011111001000001001110010111000000100011010100100010000110100110111000011100000110001010110111101000110011010000	84275
Jeanette	Grant	5/19/1975	1110110010101111010001101011111110001000101100111011101100011000000000010011001101010001101111000101011011101010011101010011011001101100111111010000000000100101100100101001010111100000011011100101100111110000010100111111011110100001100001110110101111100000010001000100000111001010010010011011011111010101011111111010101100011101011010000101001010110101001101010100000010011100000111111011110110100100010010110110100110111001011111111101111100001110001001011011100000010110100110100011100010111101011011100111111101101110100100101111111011001111010110110000110100111011111000111011111111101101010001111001110001010111101010111010110011001010110000101010001111010011100001000001101100011110111011101101011101011100001110110100111110010010010001100000110111110101100000010010101101001011010000011101111100110111001111110011101100010101110100110011010111110001001001000110110110101010111100010110000010000110011101101101100100010011111010011101111101001100111110110001000101101001001001110000001000111110001010000011001111011111	27957
Irma	Lamb	3/3/1942	0100001010000111110000001100101101001001111100101001011001111011101010010110111010110001110001110000000110011010111110110110110111010011110110001000110011110001010111110110110101100110111010101011111001100100110101101010000110001101100010001101001101000011100000000100110111000001010010000110001001100101100010101001111011000000101101010000001110110111110111100010100111101011111001011001110010011000001100000110010111110000111001000010101111101000010101000011010100100101000111010110100001100000100011110111110010100100101001111011011010100010100100001100000000000100101100011111001110100111101001011011000001011011011110010111111001110000010000101011001000110110010011010110100110100101001101101011001001111011010010000101000111010100001011100101001011000001110001000100101101111100110101001010011111111010101001011111010100000000001101100100100100100000001010100111101100011000100010100111001111000011111011001110010110000100110101111111000011101111001011011010111000100101101100001100101101111100110011010111010001011100	6378
Francis	Glanz	9/10/1971	1100000000100101111001010011111001010000101110010111101101111000101010001011101000101100100000010110111010110000101011011011101001001010011011111111011000001011111110111110010100101011101000100101000100110000000000101011110010101111110101101011101101100110101000011110100101111000001000101010010011011010101001101110000101111111101100100101000110110101010011011111010101101110100000000110100100111000000010010110010100101001110111111001000110110100101110110101111101111011000001010011000010001001011000110000010001010111010111110000010111010011111111000001010010101000110011001011000011010111010111010101110110001101101010111010010111011011110110011110000101101101000000000110010110111001110000001010101000001100000100100111010001101110000101000100100001010000011100011101101110101010001010010011100000101111001000000001000000101111111111100111010111110000110000111110111100110101111010001110010110110001000110001000010100110101101110111010101101011101011000011000100100110000000011000000100001001010101100100000100100000011	96298
Edith	Baker	10/22/1973	0101010010001001000110010101101100110100100100111110111101100100001001100101101001001001111001101000001000010110111101100001011001101010000100101100101010010100000001100101011111110100010001001101000111000001010110011001100100011100101101000100111111100110000101110100101100011000010100100010110111110001101010110011011101011011111110111000000100110010100010011110010011110101011111010111001111111001100011100000100100011111001100111011111001101110010111010000001001101111011001001001101011100010110011110010111100101110110110001100010111001111011111000001000000001101100011010111000010011110101000001011001111011101110100101000100101000001100111001101110110010011001001101111101111010111011101001110011110101110101010000111101100001101111100100011101110111000010110100011001110011111000011001111101010110111111101110010000001101111111110011110111000000100011010001000010100011000001110001110000001111010001101000101100010011110101000111010010001100000111011001111111011011001100110000000010101011101110001100111101110111010	60632
Paul	Krumm	6/9/1971	1111100010010000100101110000100010011110000101000111100101011110001110001010110110111000110011010011100001011110000000110110111110110011111111001011101101000001000100110110000011000011111001000000100001010010100101111101010001011111000110000001010111000000010000111010101110001100000111101101111110000100100111011001111111011000111101101111111000101001001001011000101100101010111011101011000100011101101100100000111101011110001001001000011110101100011101111101111111001110111000100100110010011010000010001110011001000101101100001001011010000110101110011010010010001110010100100000110010000110001110100011000011010010100101010010111101011110000110011100101011100000001011110100000111101111101101111001000010011001101001100110111001111001100011011010010100111010101001111000000001011011000100010011011010001101101101101001000111110001100111111100100100101010010100111110100111010111110000010011110011110110101101001011010011111010011011010101110100100111100110100000011101101110000111011100111111011010101111110000000110000100	22882
Theodore	Sprouse	5/28/1983	1001001000100100101011000111111100010111000111001101011001011110011101100110111001101101001011100000101001100111000000111110101110110111101010110000010011001111001000011000100100001010010010001101100000111010111100000111000100011100100011111001110000110111111100010101101100010010100011110011101010010101010110111001110011010101011000110100010001111000001100000111000011000010000011111100110000011101010001011101011110111111011111001001001011101110010011011011011010011011001110001011000011010010000101100000110101110000101010111100000101101010100001110010010010110011110001011111001010100100000001101011111100000101101000110111100001000000011000101000001100000101101001111101101100111010110101010011011110110001011001010101110001001101001010110011100011111011110110001011010110011111001111101111100011000010110010001111111100100011110110110111000011100110110100011001101001001111001010010010101010001100010111001011101100111110101000111010111111101000111100000000001110100011000011001010000001111110100111011110100000010111	27672
Ora	Pickett	12/3/1955	1101111011000110011101101001000100111001100111010101100010011110110110101011100100111101101101111111001001000111100101110101010101111110111010100100011010001010000100110101001101010000100011111000101010011111111101010010010111011001000001000011010011000000111110011011011100111000100101011011100100100010001000001110010001001100111110010011010101001100010010000001101110110000100111001111110100000110001000100000111010110100011111101011110000110111010110101110000001000111111111101111010111101100010011110000110011010110110001001010111100000111101011110101001111100010110100011110100001001000100110101011100010010101101001100011011010100010011111111111100110100010100011100011001010110001100100101010111100001010001010001010001111001111011110110101000110101101110001001001011010000111001111001001001111011001010110111011010110100000101110100100000100100110111001101110100100110110100000010111001010111110011011000011101010101001000010101110000011000100101000101100011111001101011010110001000001110010001101100010100110010010	43956
Eleanor	Butler	10/30/1979	0011100011000000011100000000111011011011010111111101111001010100110011011100111111000011011001000001101100000110100111100110101010010001001010010000011001100111000010000101100101011100110101001110110111010101010101000100010011100110111000110001000101001110100000110100101101101011010100001001110100000100000101111101001011111101010111100111001001101011011010011000000011110100000100000111000001101010110100001000010010100011111010000010100110111000101100100001101001011111011111110110111011101101101010011101011000111000111001000001001111111011111100111101100111010010101111111101101111010110110000011100100010011101001000100011110101111100110000110000100111000010100100101000111011101010011011100110010111000000011111010011001111111110011110010011110101010111001010011001001101101101101110111101010001010011110001000101001011001001110011100011110010111111101011000101111100111111110000100101110010011011000011000010001111101111101010111100011000111111101010010110010001101010011100111100010110000011110011101000111101100101	23439
Clarence	Koch	5/28/1949	0000100011111111110111001011101111001011101100011010101100110111100010111000101000101101000110100110001101111011110101100101010011100001110001010001111001010010100110000000010001000001000000110011111011100001011101100100000101100011000101010010101000111100001101010000101110101110100100101000010111101001100001100111010101010101000111111111010011001101000010101001001011100110000111110010011110100101101110000110100000000100111011000000001100011101010000110010000100010101110101110110000001100110100100111001111010011001001101110000001011001000010000111011011110000000110001011110101110110010000011000000000001101000000001111110100100001011010000111110001101100000010101000000100100110111100010001101001000001100111011000101011100101001100011110010100101100110100110111101100101001000010010110000101101000110111100100010101010101000101101011001111100101100110111110101110110010010000100110010010001001100011110011101011010111101100001101010010100110010000011101011001000010111011001101011001001111111101111011011001000101100	77927
Christopher	Mei	11/21/1992	0100010101010000001000111000010010111011001110011101110000001110110101110011101111101001110011001011000111010011010111101100111000100000110110111001110110011000001001010011100000111101011000010100100010111111011100110001000010000100011100001001101001100000101111001111000000011111101011010110011111001100100010101110011111000100110010110111000101000001110100111000100001010011101110001011010001000011011001001100000001100011001110001110000111011010010001101111001101101000110111010000100010101101000001011110101100101001001001101111110111111111011111000010001001100010001011101100110000010100111001101100001010101110010011111100010111001110101101011011101110101111100010001010101010010110101111110100010001011011101011100001010001001010110011111010010000011010010101110010101001001001001010010111010111110100001101100100001000001111010101000001110011000110011100001101011011100001000000010011010101110011010000111010011100000100000001100011010011110110100100010110111111010100100010110101111101000001001000111101111001011101	91494
Julia	Reyes	10/31/1998	1101011111111101111100010000101000110101100010011100000111011111110001110111100000011111101100011000100001011100011111100111111001111000001010100110001000111100110001000100100011100100000111001100101010000000101010010011101111000010110011110101111001110111011101011010001011111101111101100000100111111101111110100001000000101100110110010001011111000111001000010011000010000110001000001101101001011001001011110111011010000011010111000110010100000011011010101111101111110110001101000101000011101001101100001001011001001101101101010110000011111000101001000101101001001010010001110100111100000110001110110011000001010001110010111101000101010110000011101110010111110110110100010000111101010000100110101001001001011111100101000100011110001011011001110110100011110001111000100011000011000000001111010111110011001111011110110010010011011011101111001110100000001110110001100011111101001111011110100110000101010001100001111110011000001111000011011001101010011011101000110011100110101001100001011111101100011101110011001000010001101100	3829
Anita	Tucker	2/14/1962	1001100110110010100111101110100100100110010101111100001110101011110111100100110111100101110011011011101111001000000011010001000010111000111111111010010000110101000110000101111001100100001000010100100100011101010011010100100110101010000000001001010110100011110001111011011101000010101100010111101010011001110100010000000111111100100011101110110011111100110011111111001101011000111000111000000110011011011111001001011111001111001100100001010110011000111111101010111010011111111111010110010001100001100001010111101010001101101100110010100000010111110111110001011101110100101010100001001000000001011001100110110010001000001111100100000010111100110111001100111110101000101100000010100111111110111101110100111010111110010000001101000001000101001000011100000101101010000011110111100001001000110100111110011111101000111010010110101100011100110100111100000010111101011010001101001100110100000010111100101011001010001101010011011111011010110010110100100101111100100100110010011000101010001100011001101110001110110001010111010101010000	82446
Fred	Muse	5/30/2001	0100010100111001111100010111100100001111000111100010110110101111111101101011101000010011000010000101011110110001101101100111000111000001100111001111010101111110100101110010111100010010111011010110000000001110100001100100011101101010110011001100010001110101011101100011111111100110010001101101100101011111101011101110111110111001110111010110001100001010001111101001010000011010100001000101011110110011011000001001101110010010111010000000000101100000001010010101000100000001010001010000000001101101110010001110000010001001011001111110101010111000010101001110100110010011111111111100111101101111110110000000010100100100011101100101101101011110100110110110010100000001010001100011010110010100010111011000010101110101111101111001010101111011110111100000110010001110001000101110010011100000011011111010011010001101000001011011010100000001001101001101101000001111010101010101001011000011011000011100100000000000011001111011001111100110111110011000010000010011101001000101110000110000110001010011110001111111100110010000011001100011	30498
Jeff	Meunier	3/10/1952	0101101010001011101101011110001011010111110111100110111101110001111101111100000111110101011110100001111111001101010000000010000010110111101110111011110001111111001110011001101111010101100101000000110110111101100101111111100110110001000000111110010110110010100000100110101000110100010000110100011001100110000010000010101110011100010111000101111011110110010000010110111111111101101000001110100000100010010010001011100111001110100101111010011001110011110100100100111010000010000001100010100001001001001101001101010111100000100011010100010111101101011110000000011101101000111010011010011011001100000001000101110010101100100100000100100000000100011110000101001100000110101001100100100111110101110011011100111010100111010010001101110111011010000010100011001010001110100001111011110110101101111000011100010111010110101011010001100101110110100001110000001001111010000101001011011100010101011111011001111001101110100000001011001001010000001011011100010100010110100100110100110110001100110110011100111101100110100101011010011000001100	44113
Brandon	McCourt	12/22/1993	1101010011100100010010011001100011100101111001000110011000110010110001110111110100111010010001000011110100001100111001010001010101001111010100111000110011000101101011010111010101001010010011101011101011001100110001111101010100100000100111111000011111110010001001010010111001110111000110100100111101101000101010110001010100111100001100101000001100011000100111100000101110000111011001011010101100100110101110110111111011000111100110000000101001000111000001100110110110100010110101001101100011001011101110101111010001110000110111001000011011011100100111001111011010000100101001011100000000110010100111010000101101001001111000011100110111101111111000001001100100101110010100011010101000100101111000001000001010001111110000111010100000011011110111100010111010101110011000010111111001011000100011100101001110110110001011000101010100011100000111101001101111000000011111100010001111000100101101111010110100000011011001001001101111100010010011100011011100100100010110100000011000101000000001011010001101100100111001000011010001101100	84234
Marcelino	Alejandro	7/18/1996	0001110001011110010010100100010011100011100010000100110000011110101101010111010011111000111010000110000101101011111000100000110101110001100011000000000011110110110101001010010110000000000000010011101001001111101000101101000011100000100111110100000101111000100010010001111111010000111011000110000111001110111000100100010000101100111001110000110001000101010101001110001110111111111011000001110110100111110100110011001101110010100100100001001101101110111110010011011011101010100011000101011111010111100111010010011100011000001101111011011110000011110101110001101000111011001100011000000011100101101101010010101001010110110111100010000011101011010000010100010001011101000000001111011111111101100100100100010000110110101100010011100111111111101001010011010110000010000011111101010111000001111100101011101001110100010110010111000111011000100011110001010100010111100111111001001111000110000111000010011110110011011011000101001110011011000011001000010100101000001001000011010011111000100000011110010101011000101111101000110111000000	14745
Audrey	Sitz	8/20/1963	1100010110100001010100100011011101001010001110011001111111100000100110001110101001110011111010000101010110010110010100010011010010000110000101111000110001000001001000110000010011110100001110001101100110111100001110010111001101010010110110111110110100010010110101110100000110100011111011100001000010011111100111001000111101010010010100101011110100110101001000011001001001010111011111011001000010110110000110100000011001010100001110001001010111101111000000011110010001010111001010010001000010011000110111111010001001100100101001110100010011010011110011011101111001111001001101000000111001101000110010110011001110011100011101000101111011111000111100111001001001001001010110100111010110110001110111110111101010000110011100110011100001111110001101100100101101101101110011110010011101011101010100011111111100000100010101110000100101110111011111001100101011011010011001010101011111000111100101111000101111001010011110111101100100101010111001111001000100110101100100010011010001110100111011110000101001010000010000101110000000101011	43666
Jesse	Goode	4/6/2000	0001000010110011111110000001111011100101111101001111000101001101101011010011100100001001010001100010010000011110000010001110111000100001110110000101010001110111100111001100010110011001101101011110001000110110110011101011010110011100001111100111101011110100101000001000001011010000000010000101100000001100010011010001101010000000110001110110111100001101101100000000010110110101110010001111101101101101010100101001110100000111000011100001001011000111011000111100111000001011000010001010001011100010100101010111111011011011110000001111010000010100010011101010001001111110011010011110100101010010010010010010101000010000010001100000111010111011100000000001000001100000101000111100000000010111100010111101011111111100010100000101010111111101000101001111010110100001010011001100010110100111100011010111010011111001110010110101110011111011100100111110000011001000111101010110100011110110111110001110010011010101010100110101110110101110000101100100011110011111001101001100111101110001100001101111110100010100000011100011010111011001	5734
Dale	Rivera	1/12/1988	1001111011100101010001100011111010110111110100101100110010111101111100101101111010001010000010101011111111001011010001010011101001011111001101001000011101001110001011010010011010001000011100010100100001000010100000101101111000011110000001111001110101011000001000110001110001010010101111110001110011011101010111000101011001100000000100101111111011010100100111001000101101101100011100110011000111000101100011000001111101001101001010101101101010011011010101001101111001101111010011000110101010101011011000001111010110100010101010001001110100010101110000000011011110010011010011101111001011101100011100100011111100100010100010101100101000110000010011011101101001001000000011110000000000111010101111001011110000110000000011010011011111000011111110100010001110010011010001111011011110000110001000111000100011001111011011101100010100110101110101010000111001111011100001000110000000100110011000001001010100010110011000110001111100111101011010010101111100011001111010101011101011001011000111111010010111110000000111011001100010011100	53247
Josephine	Rodriguez	4/8/1939	0000001111101000010011000011110011011001111001100101001010000000110110110101010110010010011110100000001011101010111001001100110000110001001110001101110001111101111010011010010000100100000001010101010001011111010000001110111000101010010001001101001100001011010100011101000011110101010101011101010111100011000111001111010011100101010101000011011101000001110110110010011100010100010000110111001000101100001010110101111001011011101101110101110100000011111010110010101110011101001100011110111011001010101001101110100100001101010011100110110011111000000110011010101001001010000111001010011101000101101010011010001110010111111111000101111100101011011111000110100110111111010000111011000111101010110010001011101110101001111011101011101000001011010011011000000101010110001000011101110010000100011111110011100101001011100000001111110011000001101110011110011010101101000110101110101100011101010111110000010110011001101111010101001110110011001111111001110001110010001100010100011101110001011100110111101010010110010110001010111001010101	75021
Waldo	Hall	9/6/1995	1100011100101100100010111011000010001110100100100101010000001110111000111000010001011100100000100000100100010101110000001011111001000110100100110001100100000111110101001101100000011111000010010101110000011111111111110001001000000101000001101010010111110010001011100001111110110111100010001011101101100010101100010000010011110111100011001011100100000000110101110100110100111100000010101110001010001000110101110011100101011100110011110001000000100011001000100000100101001000011000001010010000101010011000110000111111111100111011010011101011100010001010011101100111100000010000000001010101000000000100100101111111001000001010111011101100001001110101010001101100011100000100110001100111011101011011011110101101010001011010110101101110001101111101011000111000111101111011100011010011010011111011010000011001111000011101100100010110001001111111100101111010101011011110111011011110000001100001011010100010010111000110101100000000010111110010001000010111110010101101001010110100001000011011011101010000000110101111000111111001100101	24245
Max	Benson	5/5/1966	1110101101110100110001100000100001011111000000111000011000000100000110011100010110010101001101110111110011001010011010110111100101110010000111100010101010100100111010111101000010101110101011101111011101001101100010111000010110001011101111001011111000001101110001100011110010001101110011110010111101100110011000001110010100000100000001011010001100000010100111010011110010000011000101100100111000101101011110111001100110000010000010111001010010010100101010010010000000110011100110010111001001101111111011100110101111010101010011111101100100100111110000000111001111011010001010010100011111110011111100111111011101010110000000111101001010101111001010011001000101001100000100100010000010010000010100011100101101111001011011000001010000010111010110101010100000100110100111101011110110111110100011010010100100011101001011100111100000000100011010101011100101110011101010011101010010101110110000110110100011001000000010110000011101000110100111011100011010010101000010010001001010111011101001000110100100110010010001100100110110001001	30589
Lisa	Brown	10/8/2001	1000010010011110010011101100110100001001110100110001010100010000000100000101100111100011101101110111010011111011001100110001101100100001001111011100000001000010011000110010000100000110110010111100010101111001101001001001000100110001001000110010111101101111111111010001101011011000001000000101100110101001001100110101110011001011010111101101110110010101110001001001000011011001000101000010000010111100101010100101101011100010000001011000101111011110011011101110010010110011101110000111101010110010010000000111011010110001011110000011001111001000101111111011011111100111010111111011101101101101011010010001111110010001000000100110010001100001011000000101000100001010100000000010111011100110001001000100111111001000001101010110001101011000000110100000000100100101000001010001001110000000000001111011111000110000001011110011000100011000111110111001001000101100000001100000100000111110000111110101000001001010100100011010010100111001101010111001010001011111011101100011001100011011010011101010011100001010101000101001101011110001	15888
Richard	Daniels	2/15/1947	0111000000001100010110001011001000001010001001011110100101100101010010000001000100001000111100110011001110110100001111110011010111111100011110001001100101010010001010000110011000001011111101101111101111110111101100001101110010000110000101001110110011011010011101010000111111110111101000010011001001101000001101000111001111011001010001000100101110100010110111011010000111111011011110001010011010010000100011010011100111101101001000100001110000001000100011000100010011010001001000100010010001010001010101000101101000010000101100101100101101010011101101000000100000100010010110110101011000010101000101111001110101110100011001000110111011010110101110000000010101110111110010100101011000111100111110100001110111100011011010000110010110100100001011110111110111001101010111100111010100001011110101101010100110001000100101100101110101100001011101011010110101100010000110111011111011100001010110111000100010101100110000110110010111010010100101001101100111101000110101101111011100010110000001101101101011010011110001100100000000010100	55275
Robert	Hashimoto	1/4/1950	0001001001101011111001000011011110110000011000010100101000010000111001100111011111111001011111010001010100111111001000001001001100110101111010000011001010000011111101100011000100110101011011011001100110010110101110110001110010010011100100100011001011110110001110110000000111110111111000111000010100001100100100110111011010000101101101010101011101100000100110000010101100111101100110111111001111011100111000000010101100010000110110001111100110000001011100010011101010110100000101100110111010010101111110100011011110001011011111100011011100001101000000001111011110111011100100011001011111010011000011101000000111000000110011000010101101010011010010000000001111010000101100001010011110101010010001100111001110000111011000100000001110100101001011000000110011110100001101001100010111100011000110111010110010011010001110010100101001110001110111000110000111000100010001010100010100110111011110101100111110111111110000101000011001000000001111111000000100110010000010101011011001010111101111111110111011111101101100000101000001101110	29475
Gary	Treat	3/25/1995	0100110000011111001101011011010001100000011111010001111010010000111000000000110101010011111010001100110100011001110010100111101101011110010100110110101111111101111110011100110101010000100110001111001101010101101011101101100010101001010110010100011101101011001010010001001101110111000000110111010111000100001111011111101010000000100011011010011110110011100010110101001010110111011010001100111110011000000011110001000100110101101110000101101000111010010000000000100111010001101011100100001110011001000001011110011000101111101101111100100100101011111110111010010001110111010010000110101001001011100101011111101110010110110111111111001111000011110100010000010100111000111010000011010011110001000010010001000000101011100010000100110100010000001011111000001011001110011110100111000111001100000100001110000010001110001000011100001000001011010110001001110100100001110010000111101101000001100101110001100100010101011000011111101001001000111111001000110011001011011101010001111100101001001101001011000110110001000000010111000110100111	67823
Donna	Hines	11/3/1988	1100111101110011001101110011011101101110110010101110001000111111011000111011110110000110111001111001001001000001001100100110111100000101001110010011000111000000101100101110011010110001011101111011001101110000101101000100001001010100001010000000100110110110001000011010100101100111011110100011111001000000101001100010010100110111011101111110111111010110001110110000110100010100110000111010100111100010000111101101110001100011010100000101011100110011101101010011011000010110110100101111000011011101101100001011010001101001010010000101011011110111110000111111101101010110100100101001111010100000011100111111001001000001010100011011111111010000110000001000101011000110101110101110100111111100000011010110001011110100111011100010000110001111011101001000111100101111000110111000111110101111111000001101011101111000101001111011010010101001100000001001000010010000100101011001011011011110001011011011010110111110000010101100111001001111010110111010100011010110101111101100000110011011010110100010011110100000111111011010000010101111	70931
Pamela	Boatner	8/3/1966	1010111101110110111110010001101111000111010101110000001111011000000101101101101011000011000101101100100010110011110010000011111100100001011100010100110011101010000100011100010110100101101111011100010111110000011011101111001001010100100001101001110010100001111100001110110111110110101111001010010000010011000100011100000011001100010011101010100010001010110011100111000000110000111001111001001111100110000111101000101100000110001001000001100000100101100111100101000010011111010001001011111111101111111011000011100000011001110001110111100111010010111110000011001111110100110100011000100011010001010000000001011000100101100111100011011111111101111111001011100010001010011110111100000110010100001000100000101000110110100001001000011110001000110000110000011011111011001110110010100001111011000001010010110101110111101011101110011001100010001001110010100110100011100011110000110111111000100110000101010101100100001000101100011111111000101110010100111001010100001000110100110111011111001110100100100001011110010011011000001110010101	84931
Lloyd	Lynch	7/25/1996	1110110001110100100111000100111010001110000010010001010100011010000100111100010000111011001011010011000001100110110010111001011001010000010100111110100001001011101111101010100001101010100000001100100000001000011001001010111001111101001100000111010000110110011001101101001000010010000110010011010011001010101110011001100010001111010010011110011010011010110010101011110010010001011001100011111110110111110100100000110100011111101010010100001111110110001000011111011000100111011100011110100000000000111100101011010011100101011100001011001101000010001100101001100111110101111010000001111110111111100011000111010101011100010001111101101100101110011101001100000010010010110011000011100101010000100111000010110100101001000100101001000100010001011101001000111011010011000011000000101101000100111010101010111110000100011110010101001001101101000010110110101001010000010000110110001011000111101111011010000101111111000100000001011111110010110011110110100110000001011101011110000011100111110011011111010010110011100000111000001100100000	70011
